"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","MCL,BAX AF488-Alexa Fluor™ 488-A","BIM AF647-Alexa Fluor™ 647-A","CD5 APC-CY7-APC-Cy7-A","CD19 BV421-Brilliant Violet 421-A","LD Aqua-Fixable Aqua-A","CD69 BV605-Brilliant Violet 605-A","Ki67_BV711-Brilliant Violet 711-A","Bcl-2 PE-R-PE-A","IgG Rb AF594-AF594-A","CXCR4 PE-CY7-PE-Cy7-A","Time"
248007,230116,83,192417,176433,81,6602.23,144376,5296.03,63656.6,-28.9244,13359.8,3011.09,86133.3,75482.2,-5502.16,1.60143
261760,238623,83,202196,181294,81,7538.75,162732,6832.14,59184.1,875.754,1621.53,3856.45,144457,78286.5,-12188.9,1.62102
286385,262705,85,216929,194965,82,10335.5,234428,6337.94,81003.6,-891.495,12347.1,4459.57,164129,109378,-16950,1.62515
279145,254822,85,162375,150581,82,9102.66,182566,4057.79,55309.6,832.995,9690.81,1183.59,116853,66258.2,-9079.29,1.62927
275495,253455,85,199316,182093,83,9904.5,199062,7674.77,65205.5,1228.4,26112.5,3846.21,130458,95591.1,-12115.5,1.63958
279899,259160,84,188926,173689,81,9536.91,144288,6109.15,56196.9,96.1907,340.993,3111.46,75065.3,75027,-5450.5,1.65093
280186,261070,96,139111,130688,80,8035.02,134170,2166.43,16728.2,587.624,1051.63,2000.31,89534.3,55860.2,-7896.48,1.65505
218997,201395,81,188962,175370,80,6165.6,156334,3284.1,49948.5,873.281,2052.01,4031.43,107723,66616.6,-10669.8,1.66227
282110,262678,81,173248,159780,81,8189.78,182587,5432.57,39593.1,3211,504.602,3159.38,135551,74281.9,-12114.6,1.67671
254697,235175,85,159536,149411,81,8413.94,225188,2009.37,48563.5,-484.078,2851.64,2287.9,161831,91935.5,-11527.1,1.68805
353290,282695,99,226582,186915,89,10838,232664,4255.07,51822.9,3697.97,4317.77,3731.73,104884,112851,-10358.6,1.70661
291380,269994,84,170071,152410,84,9001.68,214450,5116.48,55594.2,1199.73,-1153.01,3149.86,149381,78288.6,-12609.8,1.71073
